"survey","bush","state","edu","age","female","black","weight"
"9156b",0,47,3,1,1,1,1256
"9156b",0,19,2,1,0,0,1516
"9156b",0,43,1,4,1,1,772
"9156b",1,47,4,2,1,0,615
"9156b",0,36,2,4,0,0,1473
"9156b",1,19,4,4,0,0,714
"9156b",1,10,3,2,0,0,389
"9156b",1,43,2,2,0,0,1663
"9156b",0,8,4,3,0,0,812
"9156b",0,50,3,1,1,0,961
"9156b",1,34,4,3,0,0,812
"9156b",1,50,2,4,1,0,1773
"9156b",1,18,1,3,1,0,2217
"9156b",1,18,2,4,1,0,601
"9156b",1,24,2,1,1,0,1196
"9156b",1,1,3,1,0,0,609
"9156b",0,10,4,3,0,0,812
"9156b",1,11,1,1,1,0,1217
"9156b",1,43,4,3,0,0,812
"9156b",1,49,4,2,0,0,766
"9156b",1,47,1,3,1,0,739
"9156b",1,1,2,1,1,0,1217
"9156b",1,41,4,4,1,0,573
"9156b",1,47,2,1,1,1,2343
"9156b",1,1,4,3,1,0,326
"9156b",0,44,1,1,0,0,1516
"9156b",1,10,2,4,0,0,1498
"9156b",1,43,2,3,1,0,1243
"9156b",1,15,2,2,1,0,437
"9156b",1,10,3,1,1,0,978
"9156b",1,24,4,1,0,0,416
"9156b",1,41,4,3,0,0,406
"9156b",1,10,4,2,0,0,766
"9156b",1,10,3,1,0,0,1218
"9156b",1,43,1,3,0,0,1841
"9156b",0,10,4,1,1,1,1745
"9156b",1,10,2,3,0,0,1033
"9156b",1,11,2,2,0,0,1109
"9156b",1,43,2,3,1,0,829
"9156b",0,21,2,3,1,1,1064
"9156b",0,44,2,1,1,0,2433
"9156b",1,43,4,2,0,0,766
"9156b",0,44,3,2,1,0,625
"9156b",0,19,4,2,1,0,615
"9156b",0,10,2,4,0,0,749
"9156b",1,11,4,2,1,0,307
"9156b",1,11,3,1,1,0,489
"9156b",1,43,4,2,1,0,615
"9156b",1,10,2,3,0,0,1549
"9156b",1,41,4,4,1,0,573
"9156b",1,11,2,4,1,0,1804
"9156b",1,25,4,3,1,0,326
"9156b",1,50,3,2,1,0,614
"9156b",0,34,3,2,1,0,625
"9156b",1,10,4,3,0,0,812
"9156b",1,1,2,4,1,0,601
"9156b",0,41,2,3,1,0,829
"9156b",0,34,2,3,0,1,1499
"9156b",1,21,3,1,0,0,1218
"9156b",1,44,3,2,1,0,625
"9156b",1,36,2,4,0,0,1473
"9156b",1,10,2,3,1,0,829
"9156b",1,37,3,2,1,0,937
"9156b",1,47,2,1,0,0,2273
"9156b",1,44,1,1,1,0,1825
"9156b",0,47,4,4,1,0,573
"9156b",1,44,4,1,1,0,680
"9156b",1,21,2,1,0,0,1137
"9156b",0,11,2,1,1,0,1825
"9156b",0,44,2,2,1,0,890
"9156b",1,10,2,4,1,0,1203
"9156b",1,38,3,2,1,0,644
"9156b",1,10,3,1,1,0,978
"9156b",0,15,2,2,1,0,875
"9156b",1,44,2,2,0,0,1663
"9156b",1,5,3,2,1,0,322
"9156b",0,32,2,2,1,0,918
"9156b",0,49,4,2,1,0,615
"9156b",1,21,4,2,0,0,383
"9156b",0,10,1,4,0,0,1498
"9156b",1,1,4,1,0,0,846
"9156b",1,10,2,1,0,0,1516
"9156b",1,1,2,3,0,0,1033
"9156b",1,5,2,1,0,0,781
"9156b",1,11,3,2,0,0,778
"9156b",1,47,3,3,1,0,869
"9156b",1,47,4,3,0,0,406
"9156b",1,6,2,1,0,0,1563
"9156b",1,43,2,2,0,0,1109
"9156b",1,5,2,2,1,0,918
"9156b",1,43,2,1,1,0,1217
"9156b",1,4,2,2,1,0,445
"9156b",1,37,4,3,1,0,652
"9156b",1,10,3,2,1,0,625
"9156b",1,10,4,1,0,0,846
"9156b",1,4,1,3,1,0,1478
"9156b",1,5,2,4,1,0,620
"9156b",0,6,4,1,1,0,701
"9156b",0,21,2,3,0,0,516
"9156b",0,5,2,4,0,0,1545
"9156b",0,38,2,1,1,0,1254
"9156b",0,34,4,2,0,0,383
"9156b",1,37,4,2,0,0,383
"9156b",1,25,1,1,0,1,3300
"9156b",0,18,4,1,1,0,680
"9156b",0,5,4,2,1,0,634
"9156b",1,5,4,3,1,0,336
"9156b",1,5,1,1,0,1,2268
"9156b",0,32,4,2,1,0,634
"9156b",1,5,2,4,1,0,620
"9156b",1,3,3,4,0,0,629
"9156b",1,43,1,3,1,0,1478
"9156b",1,5,4,2,1,0,634
"9156b",1,5,4,2,1,0,317
"9156b",1,48,2,1,0,0,781
"9156b",0,3,4,1,1,0,701
"9156b",0,34,2,3,1,0,414
"9156b",0,25,3,1,1,1,1884
"9156b",1,5,4,3,0,0,628
"9156b",1,19,2,2,1,1,571
"9156b",1,5,4,2,0,0,395
"9156b",1,5,2,4,0,0,1545
"9156b",1,5,4,2,1,0,634
"9156b",0,5,4,2,0,0,789
"9156b",1,5,4,2,0,0,395
"9156b",1,27,3,3,0,0,744
"9156b",1,45,3,4,1,0,505
"9156b",1,5,4,2,0,0,395
"9156b",1,38,3,2,1,0,966
"9156b",0,14,4,2,0,0,752
"9156b",1,19,2,1,0,0,1516
"9156b",1,42,3,3,0,0,710
"9156b",1,11,2,1,1,0,1825
"9156b",1,10,4,2,0,0,766
"9156b",1,38,3,4,0,0,629
"9156b",0,5,3,2,1,0,966
"9156b",0,50,3,1,1,0,1442
"9156b",1,15,2,1,1,0,1794
"9156b",0,14,3,1,1,0,961
"9156b",1,26,3,2,1,0,614
"9156b",0,10,4,4,1,0,287
"9156b",1,38,4,2,0,0,592
"9156b",1,48,1,4,0,0,772
"9156b",1,45,3,3,0,0,1117
"9156b",1,10,2,4,0,0,1498
"9156b",1,5,3,2,1,0,644
"9156b",0,25,4,3,1,1,419
"9156b",1,6,4,3,1,0,1008
"9156b",1,5,3,4,1,0,505
"9156b",1,3,3,4,1,0,252
"9156b",1,43,2,1,1,0,1825
"9156b",1,43,2,1,1,0,1825
"9156b",0,5,4,3,0,0,837
"9156b",1,44,4,2,0,0,766
"9156b",1,44,3,2,1,0,625
"9156b",1,38,2,4,0,0,1545
"9156b",0,48,2,3,0,0,1065
"9156b",1,3,1,3,1,0,2285
"9156b",0,5,2,4,1,0,620
"9156b",0,3,1,4,0,0,772
"9156b",0,5,4,1,1,0,1051
"9156b",1,25,1,4,1,0,1203
"9156b",1,38,2,1,1,0,1881
"9156b",1,45,2,4,1,0,620
"9156b",0,45,4,2,1,0,317
"9156b",0,5,2,1,1,0,1254
"9156b",0,44,2,1,0,0,2273
"9156b",0,5,3,1,1,0,1512
"9156b",0,48,4,1,0,0,436
"9156b",1,48,1,4,1,0,1240
"9156b",0,5,3,2,1,0,966
"9156b",0,3,3,4,0,0,629
"9156b",1,6,3,1,1,0,1008
"9156b",1,5,2,1,1,0,627
"9156b",1,36,2,1,1,0,1196
"9156b",1,32,3,3,1,0,299
"9156b",1,51,4,2,0,0,1184
"9156b",0,38,1,1,1,0,1254
"9156b",0,5,3,2,0,0,1203
"9156b",0,27,3,4,0,0,629
"9156b",0,3,1,3,1,0,2285
"9156b",0,6,2,1,1,0,627
"9156b",1,25,1,3,1,0,739
"9156b",1,51,1,4,0,0,772
"9156b",1,44,2,1,1,1,2343
"9156b",1,45,2,1,1,0,2509
"9156b",1,5,2,4,0,0,1545
"9156b",1,5,3,3,0,0,744
"9156b",0,48,4,1,0,0,1309
"9156b",1,5,4,2,0,0,789
"9156b",1,5,4,4,1,0,591
"9156b",1,5,1,1,0,0,2344
"9156b",0,5,4,2,1,0,634
"9156b",0,27,1,2,1,0,1807
"9156b",1,5,3,2,0,0,802
"9156b",0,5,4,3,0,0,837
"9156b",0,3,3,4,1,1,324
"9156b",1,5,3,1,0,0,1256
"9156b",1,5,4,3,0,0,837
"9156b",0,3,3,1,1,0,1008
"9156b",1,5,3,1,1,0,504
"9156b",1,5,2,1,1,0,1254
"9156b",1,11,2,1,0,0,2273
"9156b",1,38,2,3,1,0,855
"9156b",1,48,4,3,0,0,837
"9156b",1,5,3,2,0,0,401
"9156b",1,38,4,4,1,0,296
"9156b",1,5,2,2,1,0,459
"9156b",0,5,2,3,1,0,855
"9156b",0,5,2,4,1,0,620
"9156b",0,5,4,1,0,0,1309
"9156b",1,38,3,2,1,0,322
"9156b",0,32,2,3,0,0,532
"9156b",1,13,3,2,1,0,644
"9156b",0,5,2,3,0,0,1597
"9156b",1,6,3,2,0,0,401
"9156b",0,5,2,2,0,1,829
"9156b",0,48,1,4,1,0,620
"9156b",1,5,2,1,1,0,627
"9156b",0,6,3,1,0,0,1256
"9156b",0,13,4,2,0,0,789
"9156b",1,5,3,3,1,0,598
"9156b",1,38,2,3,0,0,532
"9156b",0,48,4,2,1,0,634
"9156b",0,5,1,3,0,0,2847
"9156b",1,5,1,4,0,0,772
"9156b",1,5,3,3,0,0,744
"9156b",0,34,3,2,1,0,937
"9156b",0,33,4,1,1,0,821
"9156b",1,39,2,3,0,0,1248
"9156b",1,22,3,2,1,0,377
"9156b",0,33,2,4,0,0,2716
"9156b",0,22,2,1,1,0,735
"9156b",0,33,2,3,0,0,624
"9156b",0,33,2,2,1,0,1075
"9156b",1,33,2,1,1,0,1470
"9156b",0,43,3,2,1,1,802
"9156b",0,33,3,2,1,0,755
"9156b",1,21,2,3,1,0,1243
"9156b",1,33,2,2,1,0,1075
"9156b",1,10,2,2,1,0,445
"9156b",0,33,3,2,1,1,727
"9156b",1,43,4,2,0,0,766
"9156b",0,33,3,2,0,0,470
"9156b",0,22,3,2,0,0,940
"9156b",0,44,4,2,0,0,766
"9156b",0,39,4,3,1,0,394
"9156b",0,47,2,2,0,1,805
"9156b",0,33,2,1,0,1,1329
"9156b",1,44,2,2,1,0,890
"9156b",1,37,2,1,0,0,1516
"9156b",1,44,4,1,0,0,846
"9156b",1,24,4,1,1,0,668
"9156b",0,18,2,2,0,0,1109
"9156b",1,33,3,2,1,0,377
"9156b",1,1,3,1,1,0,1956
"9156b",1,18,1,4,1,0,601
"9156b",1,33,4,1,0,0,1023
"9156b",0,36,2,2,1,0,437
"9156b",0,49,1,2,0,0,2183
"9156b",1,10,3,3,0,0,361
"9156b",1,36,2,1,1,0,598
"9156b",1,15,1,2,1,0,2584
"9156b",1,36,4,2,1,0,604
"9156b",1,34,2,2,1,0,890
"9156b",0,44,2,3,1,0,414
"9156b",0,34,1,3,0,1,2672
"9156b",0,21,2,1,1,0,2433
"9156b",1,31,4,1,1,0,411
"9156b",0,23,2,3,1,0,815
"9156b",0,23,2,4,1,0,591
"9156b",0,44,2,1,1,0,1217
"9156b",0,11,2,1,0,0,758
"9156b",0,26,4,1,1,0,1002
"9156b",1,43,2,2,1,0,890
"9156b",1,43,3,4,1,0,245
"9156b",1,36,3,1,1,0,2884
"9156b",0,41,2,3,1,1,532
"9156b",1,44,3,1,0,0,1218
"9156b",1,17,4,4,1,0,282
"9156b",1,4,2,3,1,0,829
"9156b",1,4,1,1,0,0,1516
"9156b",0,10,4,1,1,0,340
"9156b",1,37,3,2,1,0,312
"9156b",1,26,1,3,1,0,1453
"9156b",0,44,2,2,0,0,1109
"9156b",0,14,1,3,1,0,1453
"9156b",0,18,2,1,0,0,2273
"9156b",1,47,2,2,0,0,1109
"9156b",0,16,3,3,1,0,285
"9156b",1,37,2,2,1,0,1335
"9156b",0,23,3,1,1,1,617
"9156b",1,15,2,3,1,0,815
"9156b",1,34,2,4,1,0,601
"9156b",1,19,2,2,1,1,571
"9156b",1,34,2,1,0,0,1516
"9156b",1,5,4,2,0,0,789
"9156b",1,48,2,3,1,0,855
"9156b",1,50,4,2,0,0,376
"9156b",1,43,4,2,0,0,766
"9156b",1,10,2,2,1,0,1335
"9156b",1,44,2,1,1,1,781
"9156b",0,36,4,3,1,0,961
"9156b",1,1,3,3,1,0,435
"9156b",0,5,4,3,1,0,336
"9156b",1,5,3,2,1,0,322
"9156b",0,41,4,1,1,1,873
"9156b",1,47,2,1,1,0,1217
"9156b",1,5,1,1,1,0,627
"9156b",1,41,4,2,1,0,615
"9156b",1,48,3,4,1,0,252
"9156b",1,14,4,3,1,0,961
"9156b",0,27,2,1,1,0,1254
"9156b",1,3,2,4,1,0,1240
"9156b",1,15,1,1,0,0,2234
"9156b",1,41,4,3,0,0,1218
"9156b",1,27,3,3,0,0,744
"9156b",0,23,3,2,1,1,1182
"9156b",0,43,3,4,1,0,245
"9156b",1,43,3,1,1,0,978
"9156b",0,9,4,2,0,0,766
"9156b",0,5,2,2,0,0,1714
"9156b",1,23,3,1,1,0,481
"9156b",1,43,1,2,1,0,1753
"9156b",0,24,1,2,1,0,861
"9156b",0,21,2,3,1,0,1243
"9156b",1,10,2,2,0,0,554
"9156b",0,16,2,2,1,0,875
"9156b",0,21,1,1,0,1,6599
"9156b",0,5,4,1,0,0,1309
"9156b",0,5,4,2,1,0,634
"9156b",0,25,2,2,1,0,1335
"9156b",0,26,1,4,0,0,1473
"9156b",0,24,2,2,1,0,437
"9156b",1,14,3,3,1,0,570
"9156b",1,23,3,1,0,0,1197
"9156b",1,44,4,4,0,0,357
"9156b",1,5,3,3,1,0,598
"9156b",1,5,2,4,1,0,620
"9156b",0,47,3,1,1,0,978
"9156b",1,5,4,2,1,0,634
"9156b",1,5,3,2,1,0,322
"9156b",1,5,2,2,0,0,571
"9156b",1,3,3,4,1,0,505
"9156b",0,25,1,3,1,1,4744
"9156b",0,5,3,3,1,0,299
"9156b",0,48,3,2,1,0,322
"9156b",0,5,4,1,0,0,873
"9156b",1,5,4,2,1,0,158
"9156b",0,5,4,1,1,0,701
"9156b",1,38,2,3,1,0,1709
"9156b",1,25,2,3,0,0,1033
"9156b",1,3,2,3,1,1,549
"9156b",1,5,4,2,1,0,634
"9156b",1,51,2,4,1,0,1240
"9156b",0,44,2,3,0,0,1549
"9156b",0,5,1,2,0,0,1126
"9156b",0,11,3,1,0,1,884
"9156b",1,10,3,2,0,0,778
"9156b",1,5,4,3,0,0,837
"9156b",0,5,2,4,0,0,1545
"9156b",1,5,2,2,1,0,459
"9156b",1,5,4,3,0,0,209
"9156b",0,10,1,3,0,0,2761
"9156b",1,44,3,2,0,0,389
"9156b",0,33,3,3,0,0,436
"9156b",0,11,2,1,1,0,1217
"9156b",1,11,2,1,0,0,1516
"9156b",0,39,2,3,0,1,2717
"9156b",0,44,2,2,1,0,667
"9156b",0,49,3,4,1,0,245
"9156b",0,44,4,3,1,0,1304
"9156b",0,4,2,4,1,0,601
"9156b",0,39,2,3,0,0,1248
"9156b",1,14,3,2,1,0,921
"9156b",1,11,4,2,0,0,766
"9156b",0,44,4,2,0,0,766
"9156b",1,16,2,4,0,0,1473
"9156b",0,41,3,3,0,1,1048
"9156b",0,15,2,2,0,0,1090
"9156b",0,31,1,4,0,0,905
"9156b",1,34,3,1,1,0,489
"9156b",1,26,3,1,1,0,961
"9156b",0,47,2,1,0,1,4399
"9156b",1,39,2,3,0,0,1872
"9156b",1,3,2,3,0,0,1065
"9156b",1,39,3,3,0,0,436
"9156b",0,5,4,3,0,0,419
"9156b",1,34,3,2,1,0,937
"9156b",1,20,4,1,0,0,511
"9156b",0,40,2,2,1,0,1075
"9156b",0,31,4,1,1,0,411
"9156b",1,10,3,1,0,1,884
"9156b",0,33,4,2,1,0,743
"9156b",1,30,2,3,1,0,1002
"9156b",1,10,4,2,1,1,789
"9156b",0,33,3,4,1,0,591
"9156b",0,31,3,1,1,1,1517
"9156b",0,11,3,1,0,1,1768
"9156b",0,33,3,4,0,0,368
"9156b",0,33,4,1,0,0,511
"9156b",0,4,1,4,0,0,1498
"9156b",1,44,4,2,1,0,615
"9156b",0,5,2,1,1,1,805
"9156b",0,3,2,1,1,0,627
"9156b",0,34,2,4,1,0,601
"9156b",0,39,2,2,1,0,1075
"9156b",0,33,1,1,1,0,1470
"9156b",0,18,4,2,0,0,766
"9156b",1,7,4,2,0,0,1388
"9156b",1,6,4,2,1,0,634
"9156b",1,22,4,1,0,0,1023
"9156b",0,33,3,2,1,0,377
"9156b",1,31,3,2,1,0,755
"9156b",1,33,4,2,0,0,925
"9156b",0,10,3,4,0,0,305
"9156b",1,40,2,4,0,0,1810
"9156b",1,39,1,4,0,0,1810
"9156b",0,36,4,2,0,0,376
"9156b",0,44,2,1,0,0,1516
"9156b",0,11,4,2,0,1,1111
"9156b",0,27,4,1,0,0,1309
"9156b",0,10,3,2,1,0,625
"9156b",1,18,2,1,0,0,1516
"9156b",1,33,3,1,0,0,1472
"9156b",0,26,2,2,1,0,875
"9156b",1,39,3,3,1,0,700
"9156b",0,47,4,2,0,0,383
"9156b",1,44,3,2,1,0,312
"9156b",1,24,2,1,1,0,1196
"9156b",0,33,2,2,0,0,1340
"9156b",0,47,4,1,1,1,436
"9156b",1,21,2,1,1,0,608
"9156b",0,5,4,3,1,1,432
"9156b",0,39,2,3,1,0,1002
"9156b",1,18,1,4,1,0,601
"9156b",1,47,4,1,0,0,846
"9156b",1,34,4,2,1,0,615
"9156b",1,11,1,2,1,1,1125
"9156b",1,4,4,2,1,0,307
"9156b",0,50,1,3,1,0,1453
"9156b",0,44,3,2,1,0,625
"9156b",0,13,2,1,0,0,1563
"9156b",0,26,4,2,0,0,752
"9156b",0,14,2,3,1,1,523
"9156b",1,19,2,1,0,0,1516
"9156b",0,26,1,3,0,0,1809
"9156b",1,50,2,2,0,0,1090
"9156b",0,36,1,4,1,0,591
"9156b",0,24,4,3,0,0,1597
"9156b",1,24,3,1,0,0,1197
"9156b",1,5,2,3,1,0,855
"9156b",1,14,4,2,0,0,376
"9156b",0,15,3,3,1,1,366
"9156b",0,50,4,3,0,0,1597
"9156b",0,34,2,2,1,0,445
"9156b",0,10,4,2,0,0,766
"9156b",1,17,2,2,1,0,875
"9156b",0,24,4,1,1,0,668
"9156b",1,44,3,3,1,0,290
"9156b",1,5,1,1,0,0,1172
"9156b",0,21,4,3,0,0,406
"9156b",0,50,2,2,0,0,545
"9156b",1,25,3,3,0,0,1083
"9156b",1,43,2,2,1,0,890
"9156b",1,39,4,2,0,0,925
"9156b",0,23,4,2,1,0,302
"9156b",0,5,2,2,1,0,459
"9156b",1,19,1,4,1,0,1203
"9156b",1,25,2,3,1,0,829
"9156b",0,49,2,3,1,0,414
"9156b",1,25,3,2,1,0,625
"9156b",1,6,2,2,1,0,918
"9156b",1,6,3,1,1,0,504
"9156b",1,10,3,2,0,0,389
"9156b",1,23,3,1,0,0,1197
"9156b",0,26,4,2,1,1,776
"9156b",1,1,2,2,0,0,1109
"9156b",1,39,3,3,0,0,1309
"9156b",1,23,3,2,0,0,1529
"9156b",1,34,2,2,1,0,890
"9156b",1,36,3,4,1,0,241
"9156b",1,50,3,3,1,0,854
"9156b",0,36,3,1,1,0,1442
"9156b",0,5,4,2,1,0,634
"9156b",1,44,1,1,1,1,1562
"9156b",0,10,3,3,0,0,722
"9156b",1,23,3,3,0,0,1064
"9156b",1,10,2,4,1,0,601
"9156b",1,39,3,2,1,1,969
"9156b",1,7,4,1,1,0,821
"9156b",0,43,4,4,1,0,287
"9156b",1,15,2,2,1,0,875
"9156b",0,5,1,2,1,0,1807
"9156b",0,33,2,1,0,0,916
"9156b",1,34,4,2,1,0,615
"9156b",1,36,2,1,0,0,2234
"9156b",0,14,2,4,1,1,1518
"9156b",1,23,3,2,1,0,614
"9156b",1,18,2,1,0,0,1516
"9156b",0,37,2,2,0,1,805
"9156b",0,43,1,4,1,0,1203
"9156b",1,20,4,4,1,0,693
"9156b",1,14,2,1,1,0,1196
"9156b",0,26,3,4,1,0,241
"9156b",0,1,4,4,0,0,714
"9156b",0,50,3,2,1,0,614
"9156b",0,33,2,1,1,0,1470
"9156b",1,31,2,2,1,0,1075
"9156b",1,14,2,4,1,0,591
"9156b",1,48,3,1,1,0,1008
"9156b",1,47,2,2,0,0,554
"9156b",1,47,3,1,1,0,1467
"9156b",1,7,4,2,1,0,743
"9156b",0,23,3,2,1,0,614
"9156b",1,6,3,4,1,0,505
"9156b",1,13,3,2,1,0,644
"9156b",0,31,4,2,0,0,463
"9156b",0,24,3,2,1,0,614
"9156b",0,34,2,4,1,1,1544
"9156b",0,34,2,2,0,0,1109
"9156b",0,23,3,1,1,1,1234
"9156b",1,39,3,1,0,0,1472
"9156b",1,5,4,4,0,0,737
"9156b",1,26,3,3,1,0,570
"9156b",0,14,3,4,1,0,481
"9156b",1,39,1,3,0,0,1112
"9156b",1,47,4,3,0,0,812
"9156b",1,42,4,1,1,0,668
"9156b",1,23,2,1,0,0,1490
"9156b",0,50,2,2,0,0,1090
"9156b",0,11,2,2,0,0,1663
"9156b",1,18,3,3,1,0,290
"9156b",0,17,3,2,0,0,382
"9156b",0,39,2,3,1,1,1286
"9156b",1,33,4,2,0,0,925
"9156b",1,16,4,2,0,0,752
"9156b",1,50,2,1,0,0,2979
"9156b",0,24,1,4,1,0,1182
"9156b",0,50,2,1,0,0,745
"9156b",1,23,2,4,0,0,736
"9156b",1,36,2,2,1,0,875
"9156b",1,24,4,2,0,0,1129
"9156b",0,26,1,3,0,0,905
"9156b",0,22,3,1,1,0,2364
"9156b",1,36,4,2,1,0,604
"9156b",0,18,3,2,0,0,778
"9156b",0,39,2,2,0,0,1340
"9156b",1,26,4,2,1,0,906
"9156b",0,14,4,3,1,0,1282
"9156b",0,10,2,4,1,0,601
"9156b",0,5,4,3,1,0,336
"9156b",1,39,4,2,1,0,557
"9156b",1,44,1,2,1,1,1125
"9156b",0,36,2,3,0,0,1015
"9156b",1,14,2,3,1,0,1630
"9156b",1,15,2,2,0,0,1634
"9156b",1,36,2,4,0,0,1473
"9156b",1,14,3,2,0,0,765
"9156b",0,23,4,2,1,1,388
"9156b",0,41,1,4,1,0,601
"9156b",0,33,4,1,1,0,821
"9156b",1,23,2,3,0,0,1015
"9156b",1,10,4,1,1,0,340
"9156b",0,45,4,4,1,0,296
"9156b",0,6,4,2,0,0,395
"9156b",1,15,4,2,1,0,604
"9156b",1,14,4,2,1,0,604
"9156b",0,5,2,1,1,0,627
"9156b",0,44,2,4,1,0,601
"9156b",0,36,2,3,1,0,1222
"9156b",1,10,2,3,1,0,622
"9156b",0,31,4,3,0,0,491
"9156b",0,48,1,3,1,0,3809
"9156b",0,5,1,1,0,0,2344
"9156b",0,14,2,2,0,0,545
"9156b",0,39,2,3,1,0,501
"9156b",1,5,3,2,0,0,802
"9156b",0,33,4,2,0,0,925
"9156b",1,47,4,2,1,0,307
"9156b",1,26,4,3,1,0,641
"9156b",1,36,3,3,0,0,710
"9156b",0,44,3,2,0,0,778
"9156b",0,5,4,2,0,0,395
"9156b",1,36,2,2,1,0,875
"9156b",1,5,4,2,1,0,634
"9156b",0,4,2,3,1,0,414
"9156b",0,44,4,1,0,0,1270
"9156b",0,22,1,3,1,0,893
"9156b",1,24,4,2,1,0,604
"9156b",0,4,4,3,0,0,812
"9156b",0,25,2,2,1,0,1335
"9156b",1,39,2,3,1,0,1002
"9156b",0,32,4,2,1,0,317
"9156b",0,15,1,2,0,0,2146
"9156b",1,11,2,4,1,0,601
"9156b",1,44,3,4,1,0,245
"9156b",1,22,2,1,0,0,1831
"9156b",1,25,2,1,1,0,1217
"9156b",1,11,2,3,1,0,829
"9156b",1,14,4,2,1,0,302
"9156b",1,31,2,2,0,0,1005
"9156b",0,48,2,2,0,0,1143
"9156b",1,32,2,4,0,0,772
"9156b",1,33,4,1,0,0,1023
"9156b",0,3,2,4,1,0,620
"9156b",0,48,3,4,1,0,505
"9156b",1,10,3,4,0,0,610
"9156b",1,11,3,2,1,0,312
"9156b",0,23,2,2,0,0,1090
"9156b",1,8,4,1,0,0,423
"9156b",0,33,2,4,1,0,727
"9156b",1,5,4,1,0,0,436
"9156b",1,10,2,4,0,0,1498
"9156b",1,23,2,4,0,0,1473
"9156b",1,44,4,3,1,0,652
"9156b",1,22,1,2,1,0,5295
"9156b",1,3,3,1,1,0,1008
"9156b",1,19,3,3,0,0,1444
"9156b",1,5,2,1,1,0,1881
"9156b",1,26,2,3,0,0,1522
"9156b",1,10,2,3,0,0,1549
"9156b",1,36,3,2,0,0,382
"9156b",0,40,2,4,0,0,1810
"9156b",0,5,4,1,1,0,701
"9156b",0,16,2,1,1,1,768
"9156b",0,23,2,2,1,0,437
"9156b",1,44,2,4,1,0,601
"9156b",1,38,4,2,1,0,634
"9156b",1,44,2,3,0,0,516
"9156b",1,43,1,3,0,0,1841
"9156b",1,37,2,2,1,0,890
"9156b",1,15,2,3,0,0,1015
"9156b",0,36,1,3,0,0,905
"9156b",0,48,3,2,1,1,1240
"9156b",1,36,4,3,1,0,1602
"9156b",0,5,1,4,1,0,620
"9156b",1,4,2,2,0,0,1663
"9156b",1,11,2,3,1,0,829
"9156b",1,5,2,4,0,0,1545
"9156b",0,44,2,3,0,1,375
"9156b",1,5,2,3,1,0,855
"9156b",1,44,4,3,0,0,812
"9156b",1,36,3,1,1,0,1442
"9156b",1,36,2,2,0,0,1090
"9156b",1,25,2,1,1,1,2343
"9156b",1,47,2,2,0,0,554
"9156b",1,44,3,3,0,0,722
"9156b",0,36,3,3,1,0,1139
"9156b",0,50,3,1,1,1,1234
"9156b",0,33,4,1,1,1,1318
"9156b",0,10,4,3,0,0,812
"9156b",0,1,1,4,1,0,601
"9156b",0,22,4,2,1,0,371
"9156b",0,22,4,1,1,0,821
"9156b",0,21,4,1,1,1,873
"9156b",0,44,3,2,1,0,312
"9156b",0,5,4,2,0,0,789
"9156b",0,36,2,3,0,0,1522
"9156b",0,17,2,3,1,0,815
"9156b",0,1,3,3,1,0,580
"9156b",0,44,1,2,1,0,2629
"9156b",1,17,2,2,0,0,1090
"9156b",1,31,1,3,1,0,1786
"9156b",1,18,3,3,0,0,722
"9156b",1,34,2,2,1,0,890
"9156b",0,44,1,4,0,0,1498
"9156b",1,44,1,3,0,0,1841
"9156b",0,39,2,2,1,0,1075
"9156b",1,11,3,3,1,0,580
"9156b",1,48,3,3,1,0,598
"9156b",0,41,4,2,1,0,615
"9156b",0,24,2,2,1,0,875
"9156b",0,26,3,2,0,1,1110
"9156b",0,26,2,2,0,0,1090
"9156b",0,10,4,4,0,0,714
"9156b",0,5,3,2,1,0,644
"9156b",1,39,4,4,1,0,347
"9156b",1,15,2,3,1,0,1222
"9156b",1,5,2,1,0,0,1563
"9156b",1,33,2,3,1,0,1002
"9156b",1,33,3,2,1,0,755
"9156b",1,39,2,1,1,0,1470
"9156b",1,33,3,2,1,0,755
"9156b",0,7,4,4,1,0,347
"9156b",0,39,1,1,0,0,1831
"9156b",0,39,2,2,1,0,538
"9156b",1,22,1,4,1,0,727
"9156b",0,33,4,2,1,0,743
"9156b",0,31,2,3,1,0,501
"9156b",0,31,4,3,1,0,394
"9156b",1,46,1,4,1,0,1453
"9156b",1,31,4,2,1,0,1114
"9156b",1,22,2,3,1,0,1002
"9156b",0,33,4,2,1,0,743
"9156b",0,33,3,3,0,1,2532
"9156b",1,21,4,1,1,0,680
"9156b",0,21,2,2,0,0,1109
"9156b",0,31,3,1,1,0,1182
"9156b",0,33,4,3,0,0,491
"9156b",0,39,4,1,0,0,511
"9156b",1,39,2,4,0,0,1810
"9156b",1,21,4,4,1,0,573
"9156b",0,33,4,2,1,0,371
"9156b",0,21,2,3,1,0,414
"9156b",0,34,2,1,1,0,2433
"9156b",0,31,1,4,1,0,1453
"9156b",0,11,2,1,1,0,1217
"9156b",0,39,2,3,1,0,1002
"9156b",0,10,2,2,0,1,2414
"9156b",0,34,2,2,1,1,1143
"9156b",0,47,2,3,1,0,829
"9156b",0,21,4,2,0,1,1667
"9156b",1,34,4,1,0,0,846
"9156b",0,39,4,2,1,0,743
"9156b",1,10,4,2,0,0,766
"9156b",0,49,1,4,1,1,1544
"9156b",1,41,2,4,1,0,601
"9156b",0,21,2,1,1,1,781
"9156b",1,10,3,1,1,0,978
"9156b",0,36,3,1,0,0,1197
